SITE_GUBUN,REVIEW_DOC_NO,PART_ID,DOC_PART_NO,CLASSIFY,EMPATHY,EMPATHY_SCORE
N,RVD-220323-0063191,29298122618,0,12,만족,4
N,RVD-220323-0063190,29298122618,0,03,싫음,1
N,RVD-220323-0063188,29298122618,0,12,고마움,4
N,RVD-220323-0063187,29298122618,0,12,만족,4
N,RVD-220323-0063185,29298122618,0,12,바람,4
N,RVD-220323-0063186,29298122618,0,12,만족,4
N,RVD-220323-0063184,29298122618,0,02,행복,5
N,RVD-220323-0063183,29298122618,0,12,안타까움,2
N,RVD-220323-0027187,15557524473,0,12,중립,3
N,RVD-220323-0027186,15557524473,0,12,만족,4
N,RVD-220323-0027185,15557524473,0,12,기쁨,5
N,RVD-220323-0027184,15557524473,0,12,만족,4
N,RVD-220323-0027183,15557524473,0,12,싫음,1
N,RVD-220323-0027182,15557524473,0,12,만족,4
N,RVD-220323-0027181,15557524473,0,12,중립,3
N,RVD-220323-0000415,12191700798,0,12,중립,3
N,RVD-220323-0000413,12191700798,0,12,자신감,5
N,RVD-220323-0000414,12191700798,0,12,중립,3
N,RVD-220323-0000412,12191700798,0,03,만족,4
N,RVD-220323-0000411,12191700798,0,12,미안함,2
N,RVD-220323-0111099,5378259262,0,12,고마움,4
N,RVD-220323-0111100,5378259262,0,12,만족,4
N,RVD-220323-0111098,5378259262,0,12,즐거움,5
N,RVD-220323-0111097,5378259262,0,12,기쁨,5
N,RVD-220323-0111096,5378259262,0,12,싫음,1
N,RVD-220323-0111095,5378259262,0,12,중립,3
N,RVD-220323-0111093,5378259262,0,12,중립,3
N,RVD-220323-0111094,5378259262,0,12,만족,4
N,RVD-220323-0111091,5378259262,0,12,바람,4
N,RVD-220323-0111092,5378259262,0,12,중립,3
N,RVD-220323-0111090,5378259262,0,12,즐거움,5
N,RVD-220323-0000153,11234530489,0,12,중립,3
N,RVD-220323-0000152,11234530489,0,12,만족,4
N,RVD-220323-0000151,11234530489,0,12,실망,1
N,RVD-220323-0048899,15344478552,0,12,중립,3
N,RVD-220323-0048900,15344478552,0,12,만족,4
N,RVD-220323-0048898,15344478552,0,12,중립,3
N,RVD-220323-0059671,27092356522,0,05,행복,5
N,RVD-220323-0059670,27092356522,0,12,중립,3
N,RVD-220323-0037162,31232385618,0,12,바람,4
N,RVD-220323-0037161,31232385618,0,12,만족,4
N,RVD-220323-0037160,31232385618,0,12,만족,4
N,RVD-220323-0037158,31232385618,0,12,중립,3
N,RVD-220323-0037159,31232385618,0,05,중립,3
N,RVD-220323-0037157,31232385618,0,05,중립,3
N,RVD-220323-0037156,31232385618,0,12,설렘,4
N,RVD-220323-0037155,31232385618,0,12,만족,4
N,RVD-220323-0037154,31232385618,0,05,만족,4
N,RVD-220323-0037152,31232385618,0,12,바람,4
N,RVD-220323-0037153,31232385618,0,12,중립,3
N,RVD-220323-0037151,31232385618,0,05,만족,4
N,RVD-220323-0106041,80584455438,0,12,놀람,4
N,RVD-220323-0106040,80584455438,0,12,슬픔,2
N,RVD-220323-0050634,26026238524,0,12,행복,5
N,RVD-220323-0050633,26026238524,0,12,중립,3
N,RVD-220323-0050632,26026238524,0,12,만족,4
N,RVD-220323-0050631,26026238524,0,12,싫음,1
N,RVD-220323-0050630,26026238524,0,12,바람,4
N,RVD-220323-0050629,26026238524,0,12,만족,4
N,RVD-220323-0050628,26026238524,0,12,중립,3
N,RVD-220323-0050627,26026238524,0,12,행복,5
N,RVD-220323-0050626,26026238524,0,12,바람,4
N,RVD-220323-0066159,24978272522,0,05,중립,3
N,RVD-220323-0066157,24978272522,0,12,만족,4
N,RVD-220323-0066158,24978272522,0,12,중립,3
N,RVD-220323-0066156,24978272522,0,12,만족,4
N,RVD-220323-0066155,24978272522,0,12,실망,1
N,RVD-220323-0051701,21536439603,0,12,만족,4
N,RVD-220323-0051700,21536439603,0,12,만족,4
N,RVD-220323-0051699,21536439603,0,12,바람,4
N,RVD-220323-0062728,26026584522,0,12,고마움,4
N,RVD-220323-0062727,26026584522,0,05,행복,5
N,RVD-220323-0062726,26026584522,0,05,행복,5
N,RVD-220323-0062725,26026584522,0,05,만족,4
N,RVD-220323-0062724,26026584522,0,12,중립,3
N,RVD-220323-0062723,26026584522,0,12,설렘,4
N,RVD-220323-0062722,26026584522,0,12,중립,3
N,RVD-220323-0062721,26026584522,0,05,중립,3
N,RVD-220323-0047506,29045452587,0,12,만족,4
N,RVD-220323-0047505,29045452587,0,05,중립,3
N,RVD-220323-0047504,29045452587,0,12,싫음,1
N,RVD-220323-0047502,29045452587,0,05,만족,4
N,RVD-220323-0047503,29045452587,0,12,만족,4
N,RVD-220323-0047501,29045452587,0,12,중립,3
N,RVD-220323-0057835,22876934426,0,09,행복,5
N,RVD-220323-0057834,22876934426,0,09,중립,3
N,RVD-220323-0057833,22876934426,0,09,자신감,5
N,RVD-220323-0057832,22876934426,0,05,기쁨,5
N,RVD-220323-0057831,22876934426,0,05,설렘,4
N,RVD-220323-0101563,82430972756,0,09,즐거움,5
N,RVD-220323-0101562,82430972756,0,05,만족,4
N,RVD-220323-0101561,82430972756,0,09,행복,5
N,RVD-220323-0101560,82430972756,0,09,바람,4
N,RVD-220323-0101559,82430972756,0,09,만족,4
N,RVD-220323-0101558,82430972756,0,09,중립,3
N,RVD-220323-0068018,30942762619,0,09,행복,5
N,RVD-220323-0053049,21635877115,0,04,즐거움,5
N,RVD-220323-0053047,21635877115,0,09,만족,4
N,RVD-220323-0053048,21635877115,0,09,만족,4
N,RVD-220323-0053046,21635877115,0,13,만족,4
N,RVD-220323-0053045,21635877115,0,09,행복,5
N,RVD-220323-0053044,21635877115,0,09,만족,4
N,RVD-220323-0053043,21635877115,0,09,중립,3
N,RVD-220323-0053042,21635877115,0,09,중립,3
N,RVD-220323-0068157,30527579620,0,09,만족,4
N,RVD-220323-0068156,30527579620,0,09,행복,5
N,RVD-220323-0068154,30527579620,0,09,바람,4
N,RVD-220323-0068155,30527579620,0,09,행복,5
N,RVD-220323-0068153,30527579620,0,04,바람,4
N,RVD-220323-0068151,30527260620,0,05,행복,5
N,RVD-220323-0068152,30527260620,0,04,즐거움,5
N,RVD-220323-0068150,30527260620,0,04,중립,3
N,RVD-220323-0068148,30527260620,0,09,놀람,4
N,RVD-220323-0068149,30527260620,0,09,행복,5
N,RVD-220323-0068147,30527260620,0,04,바람,4
N,RVD-220323-0068146,30527260620,0,04,사랑,4
N,RVD-220323-0068145,30527260620,0,09,감동,4
N,RVD-220323-0068144,30527260620,0,05,만족,4
N,RVD-220323-0020078,15622974484,0,03,놀람,4
N,RVD-220323-0020077,15622974484,0,09,바람,4
N,RVD-220323-0020076,15622974484,0,09,중립,3
N,RVD-220323-0020075,15622974484,0,09,설렘,4
N,RVD-220323-0020074,15622974484,0,04,중립,3
N,RVD-220323-0020073,15622974484,0,09,기쁨,5
N,RVD-220323-0020072,15622974484,0,09,중립,3
N,RVD-220323-0020071,15622974484,0,04,중립,3
N,RVD-220323-0020069,15622974484,0,09,바람,4
N,RVD-220323-0020070,15622974484,0,04,고마움,4
N,RVD-220323-0020068,15622974484,0,09,만족,4
N,RVD-220323-0020066,15622974484,0,09,만족,4
N,RVD-220323-0020067,15622974484,0,04,만족,4
N,RVD-220323-0020065,15622974484,0,09,불안,2
N,RVD-220323-0020064,15622974484,0,04,만족,4
N,RVD-220323-0020063,15622974484,0,03,만족,4
N,RVD-220323-0062128,2600057221,0,09,만족,4
N,RVD-220323-0062126,2600057221,0,09,만족,4
N,RVD-220323-0062127,2600057221,0,09,중립,3
N,RVD-220323-0062125,2600057221,0,04,만족,4
N,RVD-220323-0050563,25402701522,0,09,싫음,1
N,RVD-220323-0050561,25402701522,0,12,만족,4
N,RVD-220323-0050562,25402701522,0,09,만족,4
N,RVD-220323-0050560,25402701522,0,12,만족,4
N,RVD-220323-0050559,25402701522,0,09,행복,5
N,RVD-220323-0050558,25402701522,0,09,중립,3
N,RVD-220323-0050557,25402701522,0,09,중립,3
N,RVD-220323-0050556,25402701522,0,12,중립,3
N,RVD-220323-0050554,25402701522,0,09,중립,3
N,RVD-220323-0050555,25402701522,0,09,행복,5
N,RVD-220323-0050553,25402701522,0,09,행복,5
N,RVD-220323-0050552,25402701522,0,09,만족,4
N,RVD-220323-0050551,25402701522,0,12,만족,4
N,RVD-220323-0050550,25402701522,0,09,놀람,4
N,RVD-220323-0050548,25402701522,0,05,중립,3
N,RVD-220323-0050549,25402701522,0,05,행복,5
N,RVD-220323-0050547,25402701522,0,09,안타까움,2
N,RVD-220323-0050546,25402701522,0,09,바람,4
N,RVD-220323-0050545,25402701522,0,09,중립,3
N,RVD-220323-0050544,25402701522,0,12,만족,4
N,RVD-220323-0022601,13434124751,0,09,만족,4
N,RVD-220323-0022600,13434124751,0,09,만족,4
N,RVD-220323-0050579,25424637523,0,09,행복,5
N,RVD-220323-0050578,25424637523,0,09,행복,5
N,RVD-220323-0050577,25424637523,0,09,중립,3
N,RVD-220323-0050576,25424637523,0,05,즐거움,5
N,RVD-220323-0050575,25424637523,0,09,중립,3
N,RVD-220323-0050574,25424637523,0,09,만족,4
N,RVD-220323-0050573,25424637523,0,09,중립,3
N,RVD-220323-0050572,25424637523,0,09,만족,4
N,RVD-220323-0050571,25424637523,0,09,중립,3
N,RVD-220323-0050570,25424637523,0,13,즐거움,5
N,RVD-220323-0050569,25424637523,0,05,만족,4
N,RVD-220323-0098666,5391724637,0,09,만족,4
N,RVD-220323-0098664,5391724637,0,04,중립,3
N,RVD-220323-0098665,5391724637,0,04,중립,3
N,RVD-220323-0098663,5391724637,0,09,만족,4
N,RVD-220323-0098662,5391724637,0,09,행복,5
N,RVD-220323-0098660,5391724637,0,09,만족,4
N,RVD-220323-0098661,5391724637,0,05,중립,3
N,RVD-220323-0098659,5391724637,0,09,고마움,4
N,RVD-220323-0098658,5391724637,0,09,행복,5
N,RVD-220323-0098657,5391724637,0,09,만족,4
N,RVD-220323-0098655,5391724637,0,09,감동,4
N,RVD-220323-0098656,5391724637,0,09,만족,4
N,RVD-220323-0098654,5391724637,0,05,만족,4
N,RVD-220323-0098652,5391724637,0,09,중립,3
N,RVD-220323-0098653,5391724637,0,03,만족,4
N,RVD-220323-0098651,5391724637,0,05,행복,5
N,RVD-220323-0098649,5391724637,0,04,바람,4
N,RVD-220323-0098650,5391724637,0,12,만족,4
N,RVD-220323-0098648,5391724637,0,09,기쁨,5
N,RVD-220323-0098647,5391724637,0,04,만족,4
N,RVD-220323-0068110,29710011621,0,04,중립,3
N,RVD-220323-0068109,29710011621,0,05,행복,5
N,RVD-220323-0068108,29710011621,0,09,행복,5
N,RVD-220323-0068862,31130814623,0,09,만족,4
N,RVD-220323-0068861,31130814623,0,09,행복,5
N,RVD-220323-0068860,31130814623,0,09,행복,5
N,RVD-220323-0068859,31130814623,0,04,바람,4
N,RVD-220323-0068858,31130814623,0,04,만족,4
N,RVD-220323-0044481,26882569530,0,09,만족,4
N,RVD-220323-0044482,26882569530,0,09,설렘,4
N,RVD-220323-0044480,26882569530,0,04,만족,4
N,RVD-220323-0044479,26882569530,0,09,만족,4
N,RVD-220323-0044477,26882569530,0,09,중립,3
N,RVD-220323-0044478,26882569530,0,09,중립,3
N,RVD-220323-0044476,26882569530,0,09,만족,4
N,RVD-220323-0044474,26882569530,0,09,중립,3
N,RVD-220323-0044475,26882569530,0,09,만족,4
N,RVD-220323-0044473,26882569530,0,09,설렘,4
N,RVD-220323-0044472,26882569530,0,04,행복,5
N,RVD-220323-0044471,26882569530,0,04,중립,3
N,RVD-220323-0044470,26882569530,0,09,중립,3
N,RVD-220323-0044469,26882569530,0,09,만족,4
N,RVD-220323-0044468,26882569530,0,03,만족,4
N,RVD-220323-0044467,26882569530,0,09,자신감,5
N,RVD-220323-0044466,26882569530,0,09,중립,3
N,RVD-220323-0044465,26882569530,0,09,중립,3
N,RVD-220323-0044464,26882569530,0,09,중립,3
N,RVD-220323-0036923,30327845619,0,04,행복,5
N,RVD-220323-0036922,30327845619,0,09,중립,3
N,RVD-220323-0036921,30327845619,0,09,안타까움,2
N,RVD-220323-0036920,30327845619,0,04,사랑,4
N,RVD-220323-0036918,30327845619,0,04,중립,3
N,RVD-220323-0036919,30327845619,0,09,만족,4
N,RVD-220323-0036917,30327845619,0,09,중립,3
N,RVD-220323-0036916,30327845619,0,09,바람,4
N,RVD-220323-0036915,30327845619,0,09,만족,4
N,RVD-220323-0036913,30327845619,0,09,중립,3
N,RVD-220323-0036914,30327845619,0,09,바람,4
N,RVD-220323-0036912,30327845619,0,04,중립,3
N,RVD-220323-0036911,30327845619,0,04,만족,4
N,RVD-220323-0037682,22334086515,0,04,만족,4
N,RVD-220323-0037681,22334086515,0,09,중립,3
N,RVD-220323-0037680,22334086515,0,09,만족,4
N,RVD-220323-0037678,22334086515,0,04,만족,4
N,RVD-220323-0037679,22334086515,0,09,만족,4
N,RVD-220323-0037677,22334086515,0,09,행복,5
N,RVD-220323-0037676,22334086515,0,04,즐거움,5
N,RVD-220323-0037675,22334086515,0,09,만족,4
N,RVD-220323-0037674,22334086515,0,04,기쁨,5
N,RVD-220323-0037673,22334086515,0,04,안타까움,2
N,RVD-220323-0037672,22334086515,0,04,사랑,4
N,RVD-220323-0037671,22334086515,0,09,중립,3
N,RVD-220323-0037670,22334086515,0,09,행복,5
N,RVD-220323-0037669,22334086515,0,04,중립,3
N,RVD-220323-0037668,22334086515,0,09,중립,3
N,RVD-220323-0037667,22334086515,0,09,바람,4
N,RVD-220323-0037666,22334086515,0,04,중립,3
N,RVD-220323-0037664,22334086515,0,09,만족,4
N,RVD-220323-0037665,22334086515,0,09,안타까움,2
N,RVD-220323-0037663,22334086515,0,09,바람,4
N,RVD-220323-0037662,22334086515,0,09,중립,3
N,RVD-220323-0037661,22334086515,0,09,만족,4
N,RVD-220323-0037660,22334086515,0,09,중립,3
N,RVD-220323-0037659,22334086515,0,09,안타까움,2
N,RVD-220323-0050597,25565747522,0,03,바람,4
N,RVD-220323-0050596,25565747522,0,13,바람,4
N,RVD-220323-0050595,25565747522,0,13,중립,3
N,RVD-220323-0050594,25565747522,0,09,행복,5
N,RVD-220323-0050593,25565747522,0,03,자신감,5
N,RVD-220323-0050592,25565747522,0,09,만족,4
N,RVD-220323-0050591,25565747522,0,09,기쁨,5
N,RVD-220323-0050590,25565747522,0,09,만족,4
N,RVD-220323-0050589,25565747522,0,12,만족,4
N,RVD-220323-0050588,25565747522,0,13,자신감,5
N,RVD-220323-0050587,25565747522,0,09,설렘,4
N,RVD-220323-0050586,25565747522,0,09,행복,5
N,RVD-220323-0050585,25565747522,0,09,중립,3
N,RVD-220323-0050584,25565747522,0,05,중립,3
N,RVD-220323-0050583,25565747522,0,13,바람,4
N,RVD-220323-0050582,25565747522,0,09,만족,4
N,RVD-220323-0050581,25565747522,0,09,안타까움,2
N,RVD-220323-0050580,25565747522,0,13,만족,4
N,RVD-220323-0013146,11153885467,0,09,바람,4
N,RVD-220323-0001446,12967068349,0,13,고마움,4
N,RVD-220323-0001445,12967068349,0,09,중립,3
N,RVD-220323-0001444,12967068349,0,09,만족,4
N,RVD-220323-0001443,12967068349,0,09,중립,3
N,RVD-220323-0001442,12967068349,0,09,즐거움,5
N,RVD-220323-0001441,12967068349,0,09,중립,3
N,RVD-220323-0001440,12967068349,0,13,만족,4
N,RVD-220323-0001439,12967068349,0,13,바람,4
N,RVD-220323-0001437,12967068349,0,09,바람,4
N,RVD-220323-0001438,12967068349,0,13,바람,4
N,RVD-220323-0001436,12967068349,0,03,만족,4
N,RVD-220323-0001435,12967068349,0,09,무관심,3
N,RVD-220323-0001434,12967068349,0,09,지루함,2
N,RVD-220323-0001433,12967068349,0,03,중립,3
N,RVD-220323-0001432,12967068349,0,13,만족,4
N,RVD-220323-0062712,2600085778,0,09,중립,3
N,RVD-220323-0062711,2600085778,0,09,행복,5
N,RVD-220323-0062710,2600085778,0,09,행복,5
N,RVD-220323-0062709,2600085778,0,09,행복,5
N,RVD-220323-0062708,2600085778,0,09,행복,5
N,RVD-220323-0059659,26773148522,0,09,바람,4
N,RVD-220323-0059658,26773148522,0,09,안타까움,2
N,RVD-220323-0059657,26773148522,0,09,중립,3
N,RVD-220323-0059656,26773148522,0,09,고마움,4
N,RVD-220323-0059655,26773148522,0,09,만족,4
N,RVD-220323-0059654,26773148522,0,09,당황,2
N,RVD-220323-0059653,26773148522,0,09,만족,4
N,RVD-220323-0059652,26773148522,0,13,무관심,3
N,RVD-220323-0059651,26773148522,0,03,중립,3
N,RVD-220323-0059650,26773148522,0,09,바람,4
N,RVD-220323-0059649,26773148522,0,03,중립,3
N,RVD-220323-0059648,26773148522,0,09,중립,3
N,RVD-220323-0059647,26773148522,0,13,기쁨,5
N,RVD-220323-0059645,26773148522,0,13,바람,4
N,RVD-220323-0059646,26773148522,0,09,중립,3
N,RVD-220323-0059644,26773148522,0,13,중립,3
N,RVD-220323-0059643,26773148522,0,09,중립,3
N,RVD-220323-0059642,26773148522,0,09,행복,5
N,RVD-220323-0059641,26773148522,0,09,중립,3
N,RVD-220323-0059640,26773148522,0,03,중립,3
N,RVD-220323-0059638,26773148522,0,09,중립,3
N,RVD-220323-0059639,26773148522,0,03,중립,3
N,RVD-220323-0059637,26773148522,0,09,슬픔,2
N,RVD-220323-0059636,26773148522,0,09,만족,4
N,RVD-220323-0059635,26773148522,0,13,즐거움,5
N,RVD-220323-0059634,26773148522,0,09,중립,3
N,RVD-220323-0059633,26773148522,0,09,안타까움,2
N,RVD-220323-0059631,26773148522,0,09,만족,4
N,RVD-220323-0059632,26773148522,0,13,만족,4
N,RVD-220323-0059630,26773148522,0,13,바람,4
N,RVD-220323-0059629,26773148522,0,03,바람,4
N,RVD-220323-0059628,26773148522,0,03,중립,3
N,RVD-220323-0059627,26773148522,0,09,바람,4
N,RVD-220323-0059626,26773148522,0,09,바람,4
N,RVD-220323-0059625,26773148522,0,09,안타까움,2
N,RVD-220323-0059624,26773148522,0,03,만족,4
N,RVD-220323-0059623,26773148522,0,09,안타까움,2
N,RVD-220323-0059622,26773148522,0,09,만족,4
N,RVD-220323-0059621,26773148522,0,09,만족,4
N,RVD-220323-0059620,26773148522,0,03,중립,3
N,RVD-220323-0059619,26773148522,0,12,자신감,5
N,RVD-220323-0059617,26773148522,0,09,안타까움,2
N,RVD-220323-0059618,26773148522,0,13,만족,4
N,RVD-220323-0059616,26773148522,0,09,바람,4
N,RVD-220323-0059615,26773148522,0,03,중립,3
N,RVD-220323-0059614,26773148522,0,13,안타까움,2
N,RVD-220323-0059613,26773148522,0,13,불안,2
N,RVD-220323-0059612,26773148522,0,09,놀람,4
N,RVD-220323-0059611,26773148522,0,04,감동,4
N,RVD-220323-0059610,26773148522,0,09,행복,5
N,RVD-220323-0065987,28655964555,0,09,행복,5
N,RVD-220323-0065986,28655964555,0,09,만족,4
N,RVD-220323-0065985,28655964555,0,09,중립,3
N,RVD-220323-0065984,28655964555,0,09,놀람,4
N,RVD-220323-0065983,28655964555,0,09,중립,3
N,RVD-220323-0065982,28655964555,0,03,안타까움,2
N,RVD-220323-0065980,28655964555,0,09,중립,3
N,RVD-220323-0065981,28655964555,0,09,바람,4
N,RVD-220323-0065979,28655964555,0,09,짜증남,1
N,RVD-220323-0018466,19315199461,0,09,즐거움,5
N,RVD-220323-0018465,19315199461,0,09,중립,3
N,RVD-220323-0032636,21645607506,0,13,기쁨,5
N,RVD-220323-0032635,21645607506,0,09,실망,1
N,RVD-220323-0058833,24525573531,0,09,중립,3
N,RVD-220323-0058832,24525573531,0,04,싫음,1
N,RVD-220323-0058831,24525573531,0,09,안타까움,2
N,RVD-220323-0058830,24525573531,0,09,행복,5
N,RVD-220323-0058829,24525573531,0,09,만족,4
N,RVD-220323-0058828,24525573531,0,09,바람,4
N,RVD-220323-0013637,10427916373,0,13,안타까움,2
N,RVD-220323-0059742,27911002523,0,09,행복,5
N,RVD-220323-0059741,27911002523,0,09,행복,5
N,RVD-220323-0059740,27911002523,0,09,만족,4
N,RVD-220323-0066136,30688344619,0,09,만족,4
N,RVD-220323-0022618,20362783694,0,09,만족,4
N,RVD-220323-0022617,20362783694,0,09,만족,4
N,RVD-220323-0022615,20362783694,0,04,만족,4
N,RVD-220323-0022616,20362783694,0,09,만족,4
N,RVD-220323-0128493,5610925019,0,04,행복,5
N,RVD-220323-0128492,5610925019,0,09,만족,4
N,RVD-220323-0128491,5610925019,0,09,안타까움,2
N,RVD-220323-0015837,12074691418,0,09,싫음,1
N,RVD-220323-0015836,12074691418,0,04,중립,3
N,RVD-220323-0015835,12074691418,0,09,자신감,5
N,RVD-220323-0015834,12074691418,0,09,만족,4
N,RVD-220323-0022196,12074008180,0,04,만족,4
N,RVD-220323-0022195,12074008180,0,04,놀람,4
N,RVD-220323-0022194,12074008180,0,09,바람,4
N,RVD-220323-0022193,12074008180,0,09,행복,5
N,RVD-220323-0022192,12074008180,0,09,중립,3
N,RVD-220323-0049508,21134600861,0,09,중립,3
N,RVD-220323-0049507,21134600861,0,09,중립,3
N,RVD-220323-0049506,21134600861,0,09,바람,4
N,RVD-220323-0037563,22004568679,0,09,만족,4
N,RVD-220323-0037562,22004568679,0,04,만족,4
N,RVD-220323-0069022,31161384623,0,04,짜증남,1
N,RVD-220323-0069021,31161384623,0,09,만족,4
N,RVD-220323-0069020,31161384623,0,09,만족,4
N,RVD-220323-0069019,31161384623,0,09,설렘,4
N,RVD-220323-0069018,31161384623,0,09,중립,3
N,RVD-220323-0069017,31161384623,0,09,사랑,4
N,RVD-220323-0069016,31161384623,0,09,중립,3
N,RVD-220323-0069015,31161384623,0,09,만족,4
N,RVD-220323-0069014,31161384623,0,09,자신감,5
N,RVD-220323-0069013,31161384623,0,09,만족,4
N,RVD-220323-0069012,31161384623,0,04,만족,4
N,RVD-220323-0069011,31161384623,0,09,즐거움,5
N,RVD-220323-0069010,31161384623,0,12,중립,3
N,RVD-220323-0069009,31161384623,0,09,바람,4
N,RVD-220323-0069007,31161384623,0,03,설렘,4
N,RVD-220323-0069008,31161384623,0,09,만족,4
N,RVD-220323-0069006,31161384623,0,04,기쁨,5
N,RVD-220323-0069005,31161384623,0,09,만족,4
N,RVD-220323-0069004,31161384623,0,09,만족,4
N,RVD-220323-0069003,31161384623,0,04,만족,4
N,RVD-220323-0034867,21950842352,0,04,행복,5
N,RVD-220323-0034866,21950842352,0,09,즐거움,5
N,RVD-220323-0066655,31131225619,0,09,놀람,4
N,RVD-220323-0066654,31131225619,0,09,만족,4
N,RVD-220323-0066653,31131225619,0,09,행복,5
N,RVD-220323-0066652,31131225619,0,04,무관심,3
N,RVD-220323-0066651,31131225619,0,04,만족,4
N,RVD-220323-0066650,31131225619,0,09,만족,4
N,RVD-220323-0066649,31131225619,0,09,만족,4
N,RVD-220323-0066648,31131225619,0,09,놀람,4
N,RVD-220323-0066647,31131225619,0,09,싫음,1
N,RVD-220323-0066646,31131225619,0,09,만족,4
N,RVD-220323-0066645,31131225619,0,09,중립,3
N,RVD-220323-0066644,31131225619,0,09,만족,4
N,RVD-220323-0066643,31131225619,0,09,만족,4
N,RVD-220323-0066642,31131225619,0,04,기쁨,5
N,RVD-220323-0066640,31131225619,0,09,중립,3
N,RVD-220323-0066641,31131225619,0,04,만족,4
N,RVD-220323-0066639,31131225619,0,09,슬픔,2
N,RVD-220323-0066638,31131225619,0,04,만족,4
N,RVD-220323-0066637,31131225619,0,09,만족,4
N,RVD-220323-0066636,31131225619,0,03,만족,4
N,RVD-220323-0066635,31131225619,0,09,불안,2
N,RVD-220323-0066634,31131225619,0,09,고마움,4
N,RVD-220323-0066633,31131225619,0,09,만족,4
N,RVD-220323-0066632,31131225619,0,09,분노,1
N,RVD-220323-0066631,31131225619,0,04,안타까움,2
N,RVD-220323-0066630,31131225619,0,04,만족,4
N,RVD-220323-0066628,31131225619,0,12,만족,4
N,RVD-220323-0066629,31131225619,0,09,만족,4
N,RVD-220323-0066627,31131225619,0,04,만족,4
N,RVD-220323-0066626,31131225619,0,04,만족,4
N,RVD-220323-0066625,31131225619,0,03,중립,3
N,RVD-220323-0058861,25091557525,0,13,중립,3
N,RVD-220323-0058860,25091557525,0,12,중립,3
N,RVD-220323-0044448,26731766527,0,03,행복,5
N,RVD-220323-0044447,26731766527,0,12,안타까움,2
N,RVD-220323-0044446,26731766527,0,12,만족,4
N,RVD-220323-0044444,26731766527,0,05,고마움,4
N,RVD-220323-0044445,26731766527,0,05,중립,3
N,RVD-220323-0044443,26731766527,0,12,만족,4
N,RVD-220323-0044442,26731766527,0,12,바람,4
N,RVD-220323-0044440,26731766527,0,12,싫음,1
N,RVD-220323-0044441,26731766527,0,12,고마움,4
N,RVD-220323-0044439,26731766527,0,12,기쁨,5
N,RVD-220323-0044438,26731766527,0,05,바람,4
N,RVD-220323-0127428,7469286149,0,12,만족,4
N,RVD-220323-0127427,7469286149,0,12,바람,4
N,RVD-220323-0048790,14942798064,0,13,중립,3
N,RVD-220323-0048791,14942798064,0,12,행복,5
N,RVD-220323-0048789,14942798064,0,12,만족,4
N,RVD-220323-0048788,14942798064,0,12,놀람,4
N,RVD-220323-0048787,14942798064,0,12,바람,4
N,RVD-220323-0048786,14942798064,0,12,만족,4
N,RVD-220323-0015841,12125849956,0,12,고마움,4
N,RVD-220323-0015840,12125849956,0,12,감동,4
N,RVD-220323-0015838,12125849956,0,05,중립,3
N,RVD-220323-0015839,12125849956,0,12,만족,4
N,RVD-220323-0068484,30877825623,0,12,만족,4
N,RVD-220323-0066763,29709550618,0,03,놀람,4
N,RVD-220323-0066762,29709550618,0,12,중립,3
N,RVD-220323-0066760,29709550618,0,12,행복,5
N,RVD-220323-0066761,29709550618,0,12,중립,3
N,RVD-220323-0066759,29709550618,0,13,행복,5
N,RVD-220323-0066757,29709550618,0,12,안타까움,2
N,RVD-220323-0066758,29709550618,0,12,만족,4
N,RVD-220323-0066756,29709550618,0,12,중립,3
N,RVD-220323-0066755,29709550618,0,12,만족,4
N,RVD-220323-0066754,29709550618,0,13,만족,4
N,RVD-220323-0136838,8481321859,0,12,당황,2
N,RVD-220323-0068978,5614392577,0,04,만족,4
N,RVD-220323-0068977,5614392577,0,09,만족,4
N,RVD-220323-0068976,5614392577,0,04,만족,4
N,RVD-220323-0106639,83939755502,0,09,중립,3
N,RVD-220323-0106638,83939755502,0,04,만족,4
N,RVD-220323-0106636,83939755502,0,04,만족,4
N,RVD-220323-0106637,83939755502,0,04,만족,4
N,RVD-220323-0106634,83939755502,0,03,설렘,4
N,RVD-220323-0106635,83939755502,0,09,만족,4
N,RVD-220323-0106633,83939755502,0,09,자신감,5
N,RVD-220323-0106631,83939755502,0,09,중립,3
N,RVD-220323-0106632,83939755502,0,09,행복,5
N,RVD-220323-0106630,83939755502,0,04,행복,5
N,RVD-220323-0106629,83939755502,0,09,부러움,2
N,RVD-220323-0106628,83939755502,0,09,만족,4
N,RVD-220323-0106626,83939755502,0,09,행복,5
N,RVD-220323-0106627,83939755502,0,09,만족,4
N,RVD-220323-0047413,22954573491,0,04,만족,4
N,RVD-220323-0040014,23389838493,0,09,중립,3
N,RVD-220323-0105172,7498416579,0,04,설렘,4
N,RVD-220323-0105171,7498416579,0,04,만족,4
N,RVD-220323-0047427,28825539587,0,09,만족,4
N,RVD-220323-0047426,28825539587,0,03,자신감,5
N,RVD-220323-0047425,28825539587,0,09,만족,4
N,RVD-220323-0047423,28825539587,0,09,중립,3
N,RVD-220323-0047424,28825539587,0,09,싫음,1
N,RVD-220323-0047422,28825539587,0,09,중립,3
N,RVD-220323-0045144,22222194684,0,09,만족,4
N,RVD-220323-0045143,22222194684,0,09,행복,5
N,RVD-220323-0045142,22222194684,0,09,중립,3
